ID,Date,Location,TrapType,Species,Stage,Mass,SVL
376,4/18/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.3
383,4/18/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,21.4
386,4/18/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.3
401,4/19/2006,Specify,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,28.4
402,4/19/2006,Specify,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24
409,4/19/2006,Specify,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,7,25
410,4/19/2006,Specify,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25
412,4/20/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.6
415,4/20/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,28.2
416,4/20/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.1
420,4/20/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25
422,4/20/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.9
426,4/20/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.9
432,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.2
435,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.6
436,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27
443,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.7
444,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,10.5,46.7
430,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,20
431,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.7
433,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.5
434,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.5
437,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26
438,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.9
439,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.3
441,4/21/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.6
446,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.9
454,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.1
455,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.9
447,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25
448,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.4
449,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.9
450,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23
451,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25
452,4/22/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.3
462,5/1/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.5
459,5/1/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,30.4
464,5/1/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.2
469,5/2/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.3
470,5/2/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.5
466,5/2/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.8
467,5/2/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.6
468,5/2/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.5
471,5/3/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26
472,5/3/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,19.6
474,5/6/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.4
475,5/6/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.9
477,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.2
478,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.1
479,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,21
480,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,18.6
481,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.8
484,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,21.4
485,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24
486,5/7/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,19.7
487,5/8/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.7
489,5/8/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.1
491,5/8/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.4
492,5/8/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.6
493,5/9/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.9
494,5/9/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.2
495,5/10/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.5
496,5/11/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,20
497,5/15/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.7
498,5/15/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.6
516,5/18/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,31.5
538,5/27/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.9
536,5/27/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.7
537,5/27/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.1
540,5/29/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27
1000,7/13/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,12.2,4.3
1031,7/21/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,21.7
1257,7/25/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.7
1188,7/25/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.3
1191,7/25/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,19.1
1217,7/25/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.5
1266,7/26/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.6
1268,7/26/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,21.1
1306,8/1/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.8
1340,8/2/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.1
1371,8/3/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27.6
1402,8/10/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.6
1437,8/10/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,27
1517,8/11/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.1
1521,8/11/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.1
1534,8/24/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26
1532,8/24/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.4
1531,8/24/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,28.4
1541,8/25/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,19.9
1543,8/25/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.6
1535,8/25/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.4
1542,8/25/2006,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26
1550,9/16/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,10
1556,9/27/2006,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.5
1621,4/24/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.3
1622,4/24/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26
1668,5/15/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.2
1671,5/17/2007,MSU_Simcoe,,Northern Chorus Frog,Not Tadpole/Larvae,,26.8
1672,5/17/2007,MSU_Simcoe,,Northern Chorus Frog,Not Tadpole/Larvae,,26.6
1676,5/19/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26
1682,5/22/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.5
1680,5/22/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,24.5
1686,5/28/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,25.4
1700,8/20/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,3,26
1708,8/21/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.5,23.1
1709,8/21/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.5,26.8
1727,8/23/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,25.3
1728,8/23/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,28
1730,8/23/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,29.5
1732,8/23/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.8,24.4
1733,8/23/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,26.2
1737,8/23/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.7
1743,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.2
1744,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23.5
1745,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,25.2
1746,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,20.8
1747,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23
1748,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.1
1749,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,24.7
1750,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.2
1751,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,21.4
1753,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,19.5
1754,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23.9
1755,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,30.9
1756,8/24/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.9
1757,8/25/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23.1
1758,8/25/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.5
1759,8/25/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.3
1810,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,26.3
1811,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23.5
1812,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.4
1813,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.6,28.2
1814,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.8
1817,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,19.4
1820,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.2
1823,8/26/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.2,25
1852,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.4,24.4
1854,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,23
1855,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.2,22
1856,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.1,24.4
1857,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.9,22.5
1858,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.4
1860,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,23.2
1863,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,20
1864,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,19.2
1865,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,21.8
1866,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,19.2
1867,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.1,20.8
1869,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23.9
1870,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,23.9
1871,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23.7
1872,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.2,25.8
1873,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.4
1874,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,28.3
1877,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.9
1881,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,25.6
1882,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.7
1886,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.7,25.1
1887,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,25.2
1889,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.4,25.1
1892,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.2,25.1
1893,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,27.7
1894,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.2,23.7
1896,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,3,28.4
1898,8/27/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.8,26.6
1994,8/28/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.6,16.7
2074,8/28/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.5,21.5
2087,8/28/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.1,24.7
2089,8/28/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.2,25.4
2091,8/28/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.9
2112,8/28/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.2,27.7
2136,8/29/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.5,24.3
2156,8/30/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.6
2159,8/30/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,33.9
2142,8/30/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,28
2144,8/30/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,24.5
2251,8/30/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,23.3
2253,8/30/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.1,23.3
2254,8/30/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.1
2256,8/30/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,26.5
2258,8/30/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.7
2262,8/31/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,23.2
2277,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,25.8
2278,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.6,21.2
2279,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25
2280,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,27
2281,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.7
2282,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,3.3,28
2283,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,21
2284,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.1,21
2285,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,21
2286,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,22
2287,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.5,25
2288,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.3,20
2290,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.3,23
2291,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,20
2292,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,20
2293,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23
2294,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22
2295,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.5,19
2302,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.5,20
2303,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,0.5,23
2306,8/31/2007,WHS,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,23
2349,9/1/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,22.4
2357,9/1/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.5,26.9
2366,9/1/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,23.2
2376,9/1/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,25.1
2365,9/1/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,24.7
2367,9/1/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.5,29.8
2372,9/1/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,19.1
2389,9/3/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,24.5
2409,9/3/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.1
2570,9/6/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23
2444,9/6/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,24.5
2614,9/8/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,32.2
2621,9/8/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,22.7
2622,9/8/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.9
2624,9/8/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24
2636,9/9/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,26.8
2677,9/10/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,25.4
2670,9/10/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.5,30.1
2668,9/10/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,15,23.9
2680,9/11/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,20,23.9
2785,9/24/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,26.6
2733,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,24.4
2734,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,31.4
2751,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,23.4
2752,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.5,28.2
2753,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,27.2
2754,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.5,29.5
2735,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,26.4
2736,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,27.9
2737,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2.5,30.6
2755,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.8
2742,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,26.6
2731,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.6
2732,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,30.4
2744,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,25.2
2738,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,29.9
2739,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,26.8
2740,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,26.6
2741,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,28
2730,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26
2743,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.8
2756,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,28.3
2745,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,27.5
2746,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.7
2747,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.1
2748,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,27.3
2749,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.9
2750,9/24/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.3
2797,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,26.9
2792,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,23
2793,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.5
2791,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.3
2801,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,2,27.1
2799,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,25.6
2800,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,3,29.5
2798,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,25.3
2796,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,27.6
2794,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,24.2
2795,9/27/2007,MSU_Simcoe,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1.5,24.5
2820,9/30/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,1,22.7
2817,9/30/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,,
2819,9/30/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,10,47.6
2818,9/30/2007,MSU_Ag Site,Bucket,Northern Chorus Frog,Not Tadpole/Larvae,14,51.9
